StudyInstanceUID,SeriesInstanceUID,Status,MetadataPlane,GeometryPlane,GeometryConfidence,PlaneMatch,PlaneUsed,TargetOrientation,OrientationTransform,MinOrientationAlignment,OriginalSliceCount,RequestedSelectedSlices,EncodedSliceCount,DecodeFailures,PhysicalSpanMM
1.2.826.0.1.3680043.8.498.53901077733518036755308692304268815965,1.2.826.0.1.3680043.8.498.44511076693656880530689549350669488171,OK,Coronal,Coronal,0.9825890894097137,True,Coronal,IL,none,0.9816747371467879,30,24,24,0,104.4000103200105
1.2.826.0.1.3680043.8.498.53901077733518036755308692304268815965,1.2.826.0.1.3680043.8.498.46568712430483807784182191793620616552,OK,Sagittal,Sagittal,0.9725620623448069,True,Sagittal,IP,none,0.9734873163682295,34,24,24,0,98.99964514797685
1.2.826.0.1.3680043.8.498.53901077733518036755308692304268815965,1.2.826.0.1.3680043.8.498.27706960862546627780791178076944673197,OK,Sagittal,Sagittal,0.9725620623448069,True,Sagittal,IP,none,0.9734873163682295,34,24,24,0,98.99964514797685
1.2.826.0.1.3680043.8.498.53963759852017695930808272438606800422,1.2.826.0.1.3680043.8.498.83581971370122214963019770861929523856,OK,Axial,Axial,0.9981071608209968,True,Axial,PL,none,0.9953721849687452,40,24,24,0,156.00003716803622
1.2.826.0.1.3680043.8.498.53963759852017695930808272438606800422,1.2.826.0.1.3680043.8.498.43828251525023455544875841298170204534,OK,Coronal,Coronal,0.9955282882925333,True,Coronal,IL,none,0.9937071784870315,39,24,24,0,125.39997973493183
1.2.826.0.1.3680043.8.498.53963759852017695930808272438606800422,1.2.826.0.1.3680043.8.498.94720470210106858743232038294258633410,OK,Sagittal,Sagittal,0.992586414460406,True,Sagittal,IP,none,0.995781311662401,36,24,24,0,115.49996692503841
1.2.826.0.1.3680043.8.498.53963759852017695930808272438606800422,1.2.826.0.1.3680043.8.498.97188670163617692947868485591502416737,OK,Sagittal,Sagittal,0.9925864041694654,True,Sagittal,IP,none,0.9957812681653632,36,24,24,0,115.49997732178646
1.2.826.0.1.3680043.8.498.53968943793571323467397128102531786394,1.2.826.0.1.3680043.8.498.59394319907617757897299216856280666802,OK,Axial,Axial,0.9997805707728786,True,Axial,PL,none,0.9566081676677539,33,24,24,0,105.59999592712032
1.2.826.0.1.3680043.8.498.53968943793571323467397128102531786394,1.2.826.0.1.3680043.8.498.30188671031722849793977935826683729508,OK,Coronal,Coronal,0.9406032816539741,True,Coronal,IL,none,0.941014287352959,33,24,24,0,115.20000000459649
1.2.826.0.1.3680043.8.498.53968943793571323467397128102531786394,1.2.826.0.1.3680043.8.498.52017392530791763063272568292447256721,OK,Coronal,Coronal,0.9406032816539741,True,Coronal,IL,none,0.941014287352959,33,24,24,0,115.20000000459649
1.2.826.0.1.3680043.8.498.53968943793571323467397128102531786394,1.2.826.0.1.3680043.8.498.10424403934395193990802901266410553544,OK,Sagittal,Sagittal,0.9432366847366676,True,Sagittal,IP,none,0.9432388150478219,32,24,24,0,102.30000336259982
1.2.826.0.1.3680043.8.498.53968943793571323467397128102531786394,1.2.826.0.1.3680043.8.498.31568774426265484835559853532424851832,OK,Sagittal,Sagittal,0.9432366847366676,True,Sagittal,IP,none,0.9432388150478219,32,24,24,0,102.30000336259982
1.2.826.0.1.3680043.8.498.54000782656400326230944526201670909133,1.2.826.0.1.3680043.8.498.11090028061046698824064106515185250951,OK,Axial,Axial,0.9921055020773748,True,Axial,PL,none,0.9524766254524222,41,24,24,0,179.99999930602695
1.2.826.0.1.3680043.8.498.54000782656400326230944526201670909133,1.2.826.0.1.3680043.8.498.12614062111741603573378169267164532128,OK,Coronal,Coronal,0.9467078573394219,True,Coronal,IL,none,0.9563590676014683,34,24,24,0,148.5000087048956
1.2.826.0.1.3680043.8.498.54000782656400326230944526201670909133,1.2.826.0.1.3680043.8.498.59255203128130338302324055167279316072,OK,Sagittal,Sagittal,0.9600233809076366,True,Sagittal,IP,none,0.9600233809076366,26,24,24,0,110.00000073934936
1.2.826.0.1.3680043.8.498.54000782656400326230944526201670909133,1.2.826.0.1.3680043.8.498.60293095448637415733540532282071124517,OK,Sagittal,Sagittal,0.9600233809076366,True,Sagittal,IP,none,0.9600233809076366,26,24,24,0,110.00000073934936
1.2.826.0.1.3680043.8.498.54000782656400326230944526201670909133,1.2.826.0.1.3680043.8.498.77205003339380736610629178864696808114,OK,Sagittal,Sagittal,0.9600233809076366,True,Sagittal,IP,none,0.9600233809076366,26,24,24,0,110.00000073934936
1.2.826.0.1.3680043.8.498.54030363830629950591221870797594277092,1.2.826.0.1.3680043.8.498.21635427746580086018655110867497693935,OK,Axial,Axial,0.9996788817047692,True,Axial,PL,none,0.9798314955253818,32,24,24,0,102.29999735942226
1.2.826.0.1.3680043.8.498.54030363830629950591221870797594277092,1.2.826.0.1.3680043.8.498.62318381531246889528400233360863086364,OK,Coronal,Coronal,0.9800933433531438,True,Coronal,IL,none,0.976716524834629,30,24,24,0,95.69999683314026
1.2.826.0.1.3680043.8.498.54030363830629950591221870797594277092,1.2.826.0.1.3680043.8.498.11514573965312681026370137143912454812,OK,Coronal,Coronal,0.9800933433531438,True,Coronal,IL,none,0.976716524834629,30,24,24,0,95.69999683314515
1.2.826.0.1.3680043.8.498.54030363830629950591221870797594277092,1.2.826.0.1.3680043.8.498.12060020803768477792550783184943558951,OK,Sagittal,Sagittal,0.9866271214244795,True,Sagittal,IP,none,0.9899320203981745,29,24,24,0,92.39999922703332
1.2.826.0.1.3680043.8.498.54030363830629950591221870797594277092,1.2.826.0.1.3680043.8.498.82366608131282271044299469149685051883,OK,Sagittal,Sagittal,0.9866271214244795,True,Sagittal,IP,none,0.9899320203981745,29,24,24,0,92.39999922703402
1.2.826.0.1.3680043.8.498.54049224487950229496345484554581532711,1.2.826.0.1.3680043.8.498.31102987700961604243757376801247703108,OK,Axial,Axial,0.9984651638204454,True,Axial,PL,none,0.9957553821221735,36,24,24,0,139.99866296532775
1.2.826.0.1.3680043.8.498.54049224487950229496345484554581532711,1.2.826.0.1.3680043.8.498.21268202916896988215408100827712867619,OK,Coronal,Coronal,0.9966312243482953,True,Coronal,IL,none,0.9970760977509124,37,24,24,0,118.80027271880101
1.2.826.0.1.3680043.8.498.54049224487950229496345484554581532711,1.2.826.0.1.3680043.8.498.12533546079751345593638888428197203546,OK,Sagittal,Sagittal,0.9945671690724212,True,Sagittal,IP,none,0.9952374510011048,29,24,24,0,92.40024837194082
1.2.826.0.1.3680043.8.498.54049224487950229496345484554581532711,1.2.826.0.1.3680043.8.498.23675788620906555960395439801935368105,OK,Sagittal,Sagittal,0.9945671690724212,True,Sagittal,IP,none,0.9952374510011048,29,24,24,0,92.40024671249333
1.2.826.0.1.3680043.8.498.54099199514076260519579096546600505763,1.2.826.0.1.3680043.8.498.28507500829688051679571979728800341705,OK,Axial,Axial,0.9970945394598426,True,Axial,PL,none,0.9835158635997827,35,24,24,0,119.00000350023934
1.2.826.0.1.3680043.8.498.54099199514076260519579096546600505763,1.2.826.0.1.3680043.8.498.92993629839715323175829345461461066585,OK,Coronal,Coronal,0.9868037899316461,True,Coronal,IL,none,0.9875199263173811,30,24,24,0,101.50000151558261
1.2.826.0.1.3680043.8.498.54099199514076260519579096546600505763,1.2.826.0.1.3680043.8.498.34870220861875012727868849092973899316,OK,Coronal,Coronal,0.9868037899316461,True,Coronal,IL,none,0.9875199263173811,30,24,24,0,101.50000151558261
1.2.826.0.1.3680043.8.498.54099199514076260519579096546600505763,1.2.826.0.1.3680043.8.498.63229790897893044249093341382414944224,OK,Sagittal,Sagittal,0.9875199260437307,True,Sagittal,IP,none,0.9868037895470217,30,24,24,0,101.49999839485926
1.2.826.0.1.3680043.8.498.54099199514076260519579096546600505763,1.2.826.0.1.3680043.8.498.72781641234111085946942218587234767734,OK,Sagittal,Sagittal,0.9875199260437307,True,Sagittal,IP,none,0.9868037895470217,30,24,24,0,101.49999839485926
1.2.826.0.1.3680043.8.498.54100786607660749952814251186461344633,1.2.826.0.1.3680043.8.498.11734336000951207506154411160400085205,OK,Axial,Axial,0.9796661731427244,True,Axial,PL,none,0.9828948498708032,24,24,24,0,115.0000029937685
1.2.826.0.1.3680043.8.498.54100786607660749952814251186461344633,1.2.826.0.1.3680043.8.498.21881229220109302655581108858549731199,OK,Coronal,Coronal,0.9736488331491948,True,Coronal,IL,none,0.9704339685147605,22,22,22,0,92.81562500464986
1.2.826.0.1.3680043.8.498.54100786607660749952814251186461344633,1.2.826.0.1.3680043.8.498.76171897174781135076280689642714322768,OK,Coronal,Coronal,0.9736488331491948,True,Coronal,IL,none,0.9704339685147605,22,22,22,0,92.81562500465176
1.2.826.0.1.3680043.8.498.54100786607660749952814251186461344633,1.2.826.0.1.3680043.8.498.47203820220608572223759325299633552928,OK,Sagittal,Sagittal,0.9965612770814364,True,Sagittal,IP,none,0.996625324160499,25,24,24,0,108.00000133228082
1.2.826.0.1.3680043.8.498.54100786607660749952814251186461344633,1.2.826.0.1.3680043.8.498.27535556969074131662602286712164913788,OK,Sagittal,Sagittal,0.9965612770814364,True,Sagittal,IP,none,0.996625324160499,25,24,24,0,108.0000013322806
1.2.826.0.1.3680043.8.498.54101830029742852876183926998159899424,1.2.826.0.1.3680043.8.498.80891429104775616151359951169922066949,OK,Axial,Axial,0.9941992157668754,True,Axial,PL,none,0.994416613519989,33,24,24,0,144.00038829140937
1.2.826.0.1.3680043.8.498.54101830029742852876183926998159899424,1.2.826.0.1.3680043.8.498.91530842613975828157925022749660370419,OK,Coronal,Coronal,0.9979278595450534,True,Coronal,IL,none,0.9964259518285088,27,24,24,0,85.80043633202646
1.2.826.0.1.3680043.8.498.54101830029742852876183926998159899424,1.2.826.0.1.3680043.8.498.19847390363475334877162361980839805011,OK,Coronal,Coronal,0.9979278595450534,True,Coronal,IL,none,0.9964259518285088,27,24,24,0,85.80036899743507
1.2.826.0.1.3680043.8.498.54101830029742852876183926998159899424,1.2.826.0.1.3680043.8.498.24658334147171636611246860888540992546,OK,Sagittal,Sagittal,0.9720847560471199,True,Sagittal,IP,none,0.9738083436021067,41,24,24,0,88.00012925621314
1.2.826.0.1.3680043.8.498.54101830029742852876183926998159899424,1.2.826.0.1.3680043.8.498.81705913316809115103256314755856652611,OK,Sagittal,Sagittal,0.9720847560471199,True,Sagittal,IP,none,0.9738083436021067,41,24,24,0,88.00011827401303
1.2.826.0.1.3680043.8.498.54132814503202891434380002378663763655,1.2.826.0.1.3680043.8.498.17128387370432881739420706316221597414,OK,Axial,Axial,1.0,True,Axial,PL,none,1.0,30,24,24,0,127.60000419615919
1.2.826.0.1.3680043.8.498.54132814503202891434380002378663763655,1.2.826.0.1.3680043.8.498.63806538023985092927484294044422795983,OK,Coronal,Coronal,0.9878172466857885,True,Coronal,IL,none,0.9878172466857885,35,24,24,0,125.80000238995027
1.2.826.0.1.3680043.8.498.54132814503202891434380002378663763655,1.2.826.0.1.3680043.8.498.78296454656977393877367317082779192298,OK,Sagittal,Sagittal,0.9618437135747532,True,Sagittal,IP,none,0.9618437135747532,34,24,24,0,108.90000004973314
1.2.826.0.1.3680043.8.498.54132814503202891434380002378663763655,1.2.826.0.1.3680043.8.498.64214117001205001738028680331180712795,OK,Sagittal,Sagittal,0.9618437135747532,True,Sagittal,IP,none,0.9618437135747532,34,24,24,0,108.90000004973314
1.2.826.0.1.3680043.8.498.54138747504377266740838999528964336002,1.2.826.0.1.3680043.8.498.12469959542883328644346396113709575540,OK,Axial,Axial,0.9939373959702456,True,Axial,PL,none,0.9917480869833475,128,24,24,0,76.2000012429433
1.2.826.0.1.3680043.8.498.54138747504377266740838999528964336002,1.2.826.0.1.3680043.8.498.35730224875749928340254895793969613762,OK,Axial,Axial,0.9939373456940626,True,Axial,PL,none,0.9917434194603433,28,24,24,0,89.10001687013047
1.2.826.0.1.3680043.8.498.54138747504377266740838999528964336002,1.2.826.0.1.3680043.8.498.63934134101685014275733581384570844854,OK,Coronal,Coronal,0.993572263052673,True,Coronal,IL,none,0.9965672791668166,35,24,24,0,112.19974261759229
1.2.826.0.1.3680043.8.498.54138747504377266740838999528964336002,1.2.826.0.1.3680043.8.498.27095239099727296645444307520230558260,OK,Sagittal,Sagittal,0.9735410911112812,True,Sagittal,IP,none,0.9735410911112811,29,24,24,0,92.40020359730003
1.2.826.0.1.3680043.8.498.54138747504377266740838999528964336002,1.2.826.0.1.3680043.8.498.59810640292708757714261450814133744148,OK,Sagittal,Sagittal,0.9735410911112812,True,Sagittal,IP,none,0.9735410911112811,29,24,24,0,92.39987773119998
1.2.826.0.1.3680043.8.498.54142170846176833568961426171739782214,1.2.826.0.1.3680043.8.498.90787326830458240872837876964879600762,OK,Axial,Axial,0.9970206005078003,True,Axial,PL,none,0.9972903696365263,19,19,19,0,97.20000050523292
1.2.826.0.1.3680043.8.498.54142170846176833568961426171739782214,1.2.826.0.1.3680043.8.498.67585263367104486810868711212169243060,OK,Coronal,Coronal,0.9578964855416486,True,Coronal,IL,none,0.9581202994516503,17,17,17,0,89.59999634896434
1.2.826.0.1.3680043.8.498.54142170846176833568961426171739782214,1.2.826.0.1.3680043.8.498.48903738156919402777847943634414790459,OK,Coronal,Coronal,0.9578964855416486,True,Coronal,IL,none,0.9581202994516503,16,16,16,0,84.00000161786002
1.2.826.0.1.3680043.8.498.54142170846176833568961426171739782214,1.2.826.0.1.3680043.8.498.13168732336509505360337383540379830090,OK,Sagittal,Sagittal,0.9526614963770631,True,Sagittal,IP,none,0.9526614963770631,19,19,19,0,86.40000067964759
1.2.826.0.1.3680043.8.498.54142170846176833568961426171739782214,1.2.826.0.1.3680043.8.498.10436180569919265505217102173661907226,OK,Sagittal,Sagittal,0.9526614963770631,True,Sagittal,IP,none,0.9526614963770631,23,23,23,0,89.09999999291668
1.2.826.0.1.3680043.8.498.54164004416963296439322252627774426375,1.2.826.0.1.3680043.8.498.43503405747217821235451496138692543841,OK,Axial,Axial,0.996463450553572,True,Axial,PL,none,0.9708049245973422,30,24,24,0,104.40000033125757
1.2.826.0.1.3680043.8.498.54164004416963296439322252627774426375,1.2.826.0.1.3680043.8.498.12321258643475544728122921935116105938,OK,Coronal,Coronal,0.983586100550233,True,Coronal,IL,none,0.9832382401874028,25,24,24,0,96.5999983904118
1.2.826.0.1.3680043.8.498.54164004416963296439322252627774426375,1.2.826.0.1.3680043.8.498.10391827751217329197423351364975724681,OK,Coronal,Coronal,0.983586100550233,True,Coronal,IL,none,0.9832382401874028,25,24,24,0,96.5999983904118
1.2.826.0.1.3680043.8.498.54164004416963296439322252627774426375,1.2.826.0.1.3680043.8.498.24032637303566047476168730525680429905,OK,Sagittal,Sagittal,0.9815744898870975,True,Sagittal,IP,none,0.9816295242826291,29,24,24,0,96.59999918694882
1.2.826.0.1.3680043.8.498.54164004416963296439322252627774426375,1.2.826.0.1.3680043.8.498.44747523050965926110995437822639324135,OK,Sagittal,Sagittal,0.9815744898870975,True,Sagittal,IP,none,0.9816295242826291,29,24,24,0,96.59999918694882
1.2.826.0.1.3680043.8.498.54202117421897784469771192940597638508,1.2.826.0.1.3680043.8.498.82850505919300288237478878051944192224,OK,Axial,Axial,0.9887875120288386,True,Axial,PL,none,0.9905729848382895,18,18,18,0,124.70772680325754
1.2.826.0.1.3680043.8.498.54202117421897784469771192940597638508,1.2.826.0.1.3680043.8.498.53455839174072776163681305028067000420,OK,Coronal,Coronal,0.9933132263013595,True,Coronal,IL,none,0.9913587481066648,16,16,16,0,88.24608586062651
1.2.826.0.1.3680043.8.498.54202117421897784469771192940597638508,1.2.826.0.1.3680043.8.498.91552423618065301129429075756517830056,OK,Coronal,Coronal,0.9933132263013595,True,Coronal,IL,none,0.9913587481066648,16,16,16,0,88.24608586061954
1.2.826.0.1.3680043.8.498.54202117421897784469771192940597638508,1.2.826.0.1.3680043.8.498.63071876510702574015971868132394712752,OK,Sagittal,Sagittal,0.9981030966221328,True,Sagittal,IP,none,0.9969751968849012,22,22,22,0,91.3395219989495
1.2.826.0.1.3680043.8.498.54202117421897784469771192940597638508,1.2.826.0.1.3680043.8.498.15032128807527060399238510110268177919,OK,Sagittal,Sagittal,0.9981030966221328,True,Sagittal,IP,none,0.9969751968849012,22,22,22,0,91.3395219989495
1.2.826.0.1.3680043.8.498.54202117421897784469771192940597638508,1.2.826.0.1.3680043.8.498.42269814030213980039738247645714212343,OK,Sagittal,Sagittal,0.9326136070759874,True,Sagittal,IP,none,0.9286636102380349,12,12,12,0,32.999995540108955
1.2.826.0.1.3680043.8.498.54270039578867689669466339980682684126,1.2.826.0.1.3680043.8.498.10559251738071010446253431565076394064,OK,Axial,Axial,0.9999939076581207,True,Axial,PL,none,0.9998966372414082,30,24,24,0,95.70000015280095
1.2.826.0.1.3680043.8.498.54270039578867689669466339980682684126,1.2.826.0.1.3680043.8.498.77486210431199546494296456263445877866,OK,Coronal,Coronal,0.9932212879999068,True,Coronal,IL,none,0.9937720275579192,25,24,24,0,86.40000024842462
1.2.826.0.1.3680043.8.498.54270039578867689669466339980682684126,1.2.826.0.1.3680043.8.498.13193761973759463498302688820761300319,OK,Coronal,Coronal,0.9932212879999068,True,Coronal,IL,none,0.9937720275579192,28,24,24,0,97.20000180241115
1.2.826.0.1.3680043.8.498.54270039578867689669466339980682684126,1.2.826.0.1.3680043.8.498.16088537310685163077290193301237919690,OK,Sagittal,Sagittal,0.9631010261920865,True,Sagittal,IP,none,0.9631475740865093,30,24,24,0,95.69999943732007
1.2.826.0.1.3680043.8.498.54270039578867689669466339980682684126,1.2.826.0.1.3680043.8.498.49724356452476726386330211236910087941,OK,Sagittal,Sagittal,0.9631010261920865,True,Sagittal,IP,none,0.9631475740865093,30,24,24,0,95.69999943732007
1.2.826.0.1.3680043.8.498.54280954106925918796002359856408530043,1.2.826.0.1.3680043.8.498.88042680129188899708380852283616921267,OK,Axial,Axial,0.9937806401115702,True,Axial,PL,none,0.9938202669401596,25,24,24,0,119.99999532958242
1.2.826.0.1.3680043.8.498.54280954106925918796002359856408530043,1.2.826.0.1.3680043.8.498.78009620482746158709864127970205226970,OK,Coronal,Coronal,0.9918331084604732,True,Coronal,IL,none,0.990884758537302,25,24,24,0,107.9990184139813
1.2.826.0.1.3680043.8.498.54280954106925918796002359856408530043,1.2.826.0.1.3680043.8.498.90486194025996781370212922584475315159,OK,Coronal,Coronal,0.9918331084604732,True,Coronal,IL,none,0.990884758537302,25,24,24,0,107.9989889269149
1.2.826.0.1.3680043.8.498.54280954106925918796002359856408530043,1.2.826.0.1.3680043.8.498.64593554904620412219490534026988957490,OK,Sagittal,Sagittal,0.9987564751096155,True,Sagittal,IP,none,0.9959008859040271,20,20,20,0,94.99993037399645
1.2.826.0.1.3680043.8.498.54280954106925918796002359856408530043,1.2.826.0.1.3680043.8.498.68245053936255625510282075700570844621,OK,Sagittal,Sagittal,0.9987564751096155,True,Sagittal,IP,none,0.9959008859040271,20,20,20,0,94.99991800806139
1.2.826.0.1.3680043.8.498.54280954106925918796002359856408530043,1.2.826.0.1.3680043.8.498.12477517151032482785183817213864630484,OK,Sagittal,Sagittal,0.9987564751096155,True,Sagittal,IP,none,0.9959008859040271,84,24,24,0,99.59992003519167
1.2.826.0.1.3680043.8.498.54306467780023777062920737767581126383,1.2.826.0.1.3680043.8.498.10358487205589856462972806996820662631,OK,Axial,Axial,0.9863787220958775,True,Axial,PL,none,0.9770035974662963,28,24,24,0,121.50004266362734
1.2.826.0.1.3680043.8.498.54306467780023777062920737767581126383,1.2.826.0.1.3680043.8.498.33192477889995457167180846735443441537,OK,Axial,Axial,0.9863787220958775,True,Axial,PL,none,0.9770035974662963,28,24,24,0,121.50004266362734
